观察期标签,delay_window_count,总窗口数,策略编号,策略名称,window_index,window_type,window_weight,会员收入,私教收入,积分成本,平台利润贡献,累计平台利润,窗口末续费概率提升,窗口末私教购买概率提升,窗口私教收入提升,窗口活跃提升,窗口线上活跃提升,窗口结算积分
L1,3,4,S5,高强度综合激励策略,2,delayed,1.0,9957926.601817098,106430.63169103267,0.0,3517203.5001432938,6294590.906177288,69969.45460407465,70.88711245216403,20783.51057126411,60140.05240603451,192369.6064432097,0.0
L1,3,4,S5,高强度综合激励策略,3,delayed,1.0,9713474.795362698,82524.15612504727,0.0,3424473.4252144583,9719064.331391746,61091.55936961477,-7.763094765441358,-3122.9649947212893,12028.010481206904,38473.92128864194,0.0
L1,3,4,S5,高强度综合激励策略,4,delayed,1.0,9267963.529946841,74977.75299139397,0.0,3266280.5613788124,12985344.892770559,44868.84176014374,-33.04592646217238,-10669.368128374597,2405.6020962413804,7694.784257728385,0.0
L1,4,5,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L1,4,5,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L1,4,5,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L1,4,5,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L1,4,5,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L1,4,5,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L1,4,5,S1,低补贴保留策略,2,delayed,1.0,9607142.840413282,78290.69934212163,0.0,3385987.2039472847,6816080.836918974,57273.03191630061,-21.320856035328827,-7356.42177764693,8218.616659833362,20768.6120648311,0.0
L1,4,5,S1,低补贴保留策略,3,delayed,1.0,9053469.12738137,72853.25243528064,0.0,3190570.1703140633,10006651.007233039,36983.33135525679,-40.461523109603725,-12793.868684487927,1643.7233319666732,4153.72241296622,0.0
L1,4,5,S1,低补贴保留策略,4,delayed,1.0,8757872.630697645,70357.84340351855,0.0,3086362.773765231,13093013.78099827,26328.18294734349,-45.49414790780227,-15289.277716250013,328.7446663933346,830.7444825932445,0.0
L1,4,5,S1,低补贴保留策略,5,delayed,1.0,8669393.869556472,87890.12116573939,0.0,3060654.8906944864,16153668.671692755,23172.468401378737,9.297338302540318,2243.0000459708244,65.74893327866693,166.14889651864894,0.0
L1,4,5,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L1,4,5,S2,均衡促活策略,2,delayed,1.0,9810205.201991895,90311.85603541965,0.0,3460665.377507789,6721693.248947693,64568.78781594273,18.19573877552425,4664.73491565109,19960.35527151357,59902.95075558732,0.0
L1,4,5,S2,均衡促活策略,3,delayed,1.0,9394315.321314408,75344.31041505266,0.0,3310613.6555845584,10032306.904532252,49649.542236692505,-31.53251557271967,-10302.8107047159,3992.071054302714,11980.590151117465,0.0
L1,4,5,S2,均衡促活策略,4,delayed,1.0,8881619.00289172,67361.24425843304,0.0,3128775.0242896318,13161081.928821884,30691.303106370582,-59.02414154730144,-18285.87686133552,798.4142108605429,2396.118030223493,0.0
L1,4,5,S2,均衡促活策略,5,delayed,1.0,8730714.076327438,82114.66497425732,0.0,3080384.32620688,16241466.255028764,25271.728351524613,-6.5900679426413085,-3532.4561455112416,159.68284217210856,479.22360604469856,0.0
L1,4,5,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L1,4,5,S3,私教转化强化策略,2,delayed,1.0,9825079.21721632,91628.85651884045,0.0,3466266.3829813637,6674577.970444043,65111.28230421812,22.490329032492763,5981.735399071884,21765.597076929036,71539.42966435828,0.0
L1,4,5,S3,私教转化强化策略,3,delayed,1.0,9435071.4253561,75424.56529952359,0.0,3324902.368464492,9999480.338908534,51069.03767155025,-31.26081474923846,-10222.555820244976,4353.119415385811,14307.885932871653,0.0
L1,4,5,S3,私教转化强化策略,4,delayed,1.0,8918208.816596631,67832.894022557,0.0,3141722.9540155875,13141203.292924121,32065.754997146483,-57.666088158475155,-17814.227097211566,870.6238830771626,2861.5771865743313,0.0
L1,4,5,S3,私教转化强化策略,5,delayed,1.0,8735520.63291563,82077.7236696402,0.0,3082055.538621362,16223258.831545483,25440.178612341668,-6.752222410401387,-3569.3974501283665,174.1247766154324,572.3154373148661,0.0
L1,4,5,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L1,4,5,S4,流失召回强化策略,2,delayed,1.0,9884210.947512228,102210.74445988591,0.0,3490137.054967245,6580763.15027448,67295.41846840228,57.217430278839544,16563.623340117352,32565.141020762647,101064.76717772403,0.0
L1,4,5,S4,流失召回强化策略,3,delayed,1.0,9558295.483473293,77212.72611335042,0.0,3368567.237049658,9949330.387324138,55408.059032682264,-25.002992739728086,-8434.39500641814,6513.028204152531,20212.9534355448,0.0
L1,4,5,S4,流失召回强化策略,4,delayed,1.0,9026225.710199617,70961.53533001232,0.0,3180467.4591688695,13129797.846493008,35985.39024778858,-47.162077239771804,-14685.585789756238,1302.6056408305062,4042.5906871089614,0.0
L1,4,5,S4,流失召回强化策略,5,delayed,1.0,8738519.656768266,72238.25502042111,0.0,3080153.356375019,16209951.202868026,25619.147158435695,-39.414590536436116,-13408.866099347448,260.5211281661011,808.5181374217925,0.0
L1,4,5,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L1,4,5,S5,高强度综合激励策略,2,delayed,1.0,9957926.601817098,106430.63169103267,0.0,3517203.5001432938,6294590.906177288,69969.45460407465,70.88711245216403,20783.51057126411,60140.05240603451,192369.6064432097,0.0
L1,4,5,S5,高强度综合激励策略,3,delayed,1.0,9713474.795362698,82524.15612504727,0.0,3424473.4252144583,9719064.331391746,61091.55936961477,-7.763094765441358,-3122.9649947212893,12028.010481206904,38473.92128864194,0.0
L1,4,5,S5,高强度综合激励策略,4,delayed,1.0,9267963.529946841,74977.75299139397,0.0,3266280.5613788124,12985344.892770559,44868.84176014374,-33.04592646217238,-10669.368128374597,2405.6020962413804,7694.784257728385,0.0
L1,4,5,S5,高强度综合激励策略,5,delayed,1.0,8821099.39403988,65887.77108524152,0.0,3107151.1192395305,16092496.01201009,28508.30708473386,-63.22916122271288,-19759.350034527044,481.1204192482762,1538.9568515456767,0.0
L1,6,7,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L1,6,7,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L1,6,7,S1,低补贴保留策略,2,delayed,1.0,9607142.840413282,78290.69934212163,0.0,3385987.2039472847,6816080.836918974,57273.03191630061,-21.320856035328827,-7356.42177764693,8218.616659833362,20768.6120648311,0.0
L1,6,7,S1,低补贴保留策略,3,delayed,1.0,9053469.12738137,72853.25243528064,0.0,3190570.1703140633,10006651.007233039,36983.33135525679,-40.461523109603725,-12793.868684487927,1643.7233319666732,4153.72241296622,0.0
L1,6,7,S1,低补贴保留策略,4,delayed,1.0,8757872.630697645,70357.84340351855,0.0,3086362.773765231,13093013.78099827,26328.18294734349,-45.49414790780227,-15289.277716250013,328.7446663933346,830.7444825932445,0.0
L1,6,7,S1,低补贴保留策略,5,delayed,1.0,8669393.869556472,87890.12116573939,0.0,3060654.8906944864,16153668.671692755,23172.468401378737,9.297338302540318,2243.0000459708244,65.74893327866693,166.14889651864894,0.0
L1,6,7,S1,低补贴保留策略,6,delayed,1.0,8581619.973366346,75092.2371909313,0.0,3026094.6618355005,19179763.333528254,19822.003077781963,-33.673090212970365,-10554.88392883727,13.149786655733386,33.22977930372978,0.0
L1,6,7,S1,低补贴保留策略,7,delayed,1.0,8474573.933776086,73205.30254222597,0.0,2988062.467584298,22167825.80111255,15777.819533420967,-40.5338654781326,-12441.818577542595,2.629957331146677,6.645955860745954,0.0
L1,6,7,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L1,6,7,S2,均衡促活策略,2,delayed,1.0,9810205.201991895,90311.85603541965,0.0,3460665.377507789,6721693.248947693,64568.78781594273,18.19573877552425,4664.73491565109,19960.35527151357,59902.95075558732,0.0
L1,6,7,S2,均衡促活策略,3,delayed,1.0,9394315.321314408,75344.31041505266,0.0,3310613.6555845584,10032306.904532252,49649.542236692505,-31.53251557271967,-10302.8107047159,3992.071054302714,11980.590151117465,0.0
L1,6,7,S2,均衡促活策略,4,delayed,1.0,8881619.00289172,67361.24425843304,0.0,3128775.0242896318,13161081.928821884,30691.303106370582,-59.02414154730144,-18285.87686133552,798.4142108605429,2396.118030223493,0.0
L1,6,7,S2,均衡促活策略,5,delayed,1.0,8730714.076327438,82114.66497425732,0.0,3080384.32620688,16241466.255028764,25271.728351524613,-6.5900679426413085,-3532.4561455112416,159.68284217210856,479.22360604469856,0.0
L1,6,7,S2,均衡促活策略,6,delayed,1.0,8630629.919692794,76268.32234693112,0.0,3043600.9685965567,19285067.22362532,21708.044652857017,-29.459320202521408,-9378.798772837443,31.936568434421723,95.84472120893973,0.0
L1,6,7,S2,均衡促活策略,7,delayed,1.0,8524093.621500537,74234.06076069333,0.0,3005702.9857533956,22290770.209378716,17782.201585238585,-36.866882287537194,-11413.060359075229,6.3873136868843465,19.16894424178794,0.0
L1,6,7,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L1,6,7,S3,私教转化强化策略,2,delayed,1.0,9825079.21721632,91628.85651884045,0.0,3466266.3829813637,6674577.970444043,65111.28230421812,22.490329032492763,5981.735399071884,21765.597076929036,71539.42966435828,0.0
L1,6,7,S3,私教转化强化策略,3,delayed,1.0,9435071.4253561,75424.56529952359,0.0,3324902.368464492,9999480.338908534,51069.03767155025,-31.26081474923846,-10222.555820244976,4353.119415385811,14307.885932871653,0.0
L1,6,7,S3,私教转化强化策略,4,delayed,1.0,8918208.816596631,67832.894022557,0.0,3141722.9540155875,13141203.292924121,32065.754997146483,-57.666088158475155,-17814.227097211566,870.6238830771626,2861.5771865743313,0.0
L1,6,7,S3,私教转化强化策略,5,delayed,1.0,8735520.63291563,82077.7236696402,0.0,3082055.538621362,16223258.831545483,25440.178612341668,-6.752222410401387,-3569.3974501283665,174.1247766154324,572.3154373148661,0.0
L1,6,7,S3,私教转化强化策略,6,delayed,1.0,8637106.18995955,86849.63005375842,0.0,3049042.05550197,19272300.887047455,21952.029739040285,5.495262116851049,1202.508933989855,34.82495532308648,114.46308746297326,0.0
L1,6,7,S3,私教转化强化策略,7,delayed,1.0,8533860.77060252,74315.22389125459,0.0,3009145.8368782583,22281446.723925713,18104.551480964303,-36.50799181429125,-11331.897228513975,6.964991064617297,22.892617492594656,0.0
L1,6,7,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L1,6,7,S4,流失召回强化策略,2,delayed,1.0,9884210.947512228,102210.74445988591,0.0,3490137.054967245,6580763.15027448,67295.41846840228,57.217430278839544,16563.623340117352,32565.141020762647,101064.76717772403,0.0
L1,6,7,S4,流失召回强化策略,3,delayed,1.0,9558295.483473293,77212.72611335042,0.0,3368567.237049658,9949330.387324138,55408.059032682264,-25.002992739728086,-8434.39500641814,6513.028204152531,20212.9534355448,0.0
L1,6,7,S4,流失召回强化策略,4,delayed,1.0,9026225.710199617,70961.53533001232,0.0,3180467.4591688695,13129797.846493008,35985.39024778858,-47.162077239771804,-14685.585789756238,1302.6056408305062,4042.5906871089614,0.0
L1,6,7,S4,流失召回强化策略,5,delayed,1.0,8738519.656768266,72238.25502042111,0.0,3080153.356375019,16209951.202868026,25619.147158435695,-39.414590536436116,-13408.866099347448,260.5211281661011,808.5181374217925,0.0
L1,6,7,S4,流失召回强化策略,6,delayed,1.0,8659153.012199683,87439.04367280111,0.0,3056935.267371729,19266886.470239755,22787.576726472373,7.6913972566259945,1791.9225530325493,52.104225633220246,161.7036274843585,0.0
L1,6,7,S4,流失召回强化策略,7,delayed,1.0,8559289.264898218,74710.94525539372,0.0,3018164.526290994,22285050.99653075,19063.176438409697,-35.01383943186225,-10936.175864374847,10.420845126644046,32.34072549687171,0.0
L1,6,7,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L1,6,7,S5,高强度综合激励策略,2,delayed,1.0,9957926.601817098,106430.63169103267,0.0,3517203.5001432938,6294590.906177288,69969.45460407465,70.88711245216403,20783.51057126411,60140.05240603451,192369.6064432097,0.0
L1,6,7,S5,高强度综合激励策略,3,delayed,1.0,9713474.795362698,82524.15612504727,0.0,3424473.4252144583,9719064.331391746,61091.55936961477,-7.763094765441358,-3122.9649947212893,12028.010481206904,38473.92128864194,0.0
L1,6,7,S5,高强度综合激励策略,4,delayed,1.0,9267963.529946841,74977.75299139397,0.0,3266280.5613788124,12985344.892770559,44868.84176014374,-33.04592646217238,-10669.368128374597,2405.6020962413804,7694.784257728385,0.0
L1,6,7,S5,高强度综合激励策略,5,delayed,1.0,8821099.39403988,65887.77108524152,0.0,3107151.1192395305,16092496.01201009,28508.30708473386,-63.22916122271288,-19759.350034527044,481.1204192482762,1538.9568515456767,0.0
L1,6,7,S5,高强度综合激励策略,6,delayed,1.0,8695060.893097335,95054.48058843266,0.0,3071787.656760597,19164283.668770686,24016.303108629047,35.670589573997184,9407.3594686641,96.22408384965527,307.7913703091355,0.0
L1,6,7,S5,高强度综合激励策略,7,delayed,1.0,8621422.68554095,75456.45830180497,0.0,3040134.8774298737,22204418.54620056,21291.83111541985,-32.360782872678875,-10190.662817963588,19.24481676993105,61.55827406182709,0.0
L1,8,9,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,8,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,22818427.796818137,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S0,无积分基准策略,9,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,25670731.271420404,0.0,0.0,0.0,0.0,0.0,0.0
L1,8,9,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L1,8,9,S1,低补贴保留策略,2,delayed,1.0,9607142.840413282,78290.69934212163,0.0,3385987.2039472847,6816080.836918974,57273.03191630061,-21.320856035328827,-7356.42177764693,8218.616659833362,20768.6120648311,0.0
L1,8,9,S1,低补贴保留策略,3,delayed,1.0,9053469.12738137,72853.25243528064,0.0,3190570.1703140633,10006651.007233039,36983.33135525679,-40.461523109603725,-12793.868684487927,1643.7233319666732,4153.72241296622,0.0
L1,8,9,S1,低补贴保留策略,4,delayed,1.0,8757872.630697645,70357.84340351855,0.0,3086362.773765231,13093013.78099827,26328.18294734349,-45.49414790780227,-15289.277716250013,328.7446663933346,830.7444825932445,0.0
L1,8,9,S1,低补贴保留策略,5,delayed,1.0,8669393.869556472,87890.12116573939,0.0,3060654.8906944864,16153668.671692755,23172.468401378737,9.297338302540318,2243.0000459708244,65.74893327866693,166.14889651864894,0.0
L1,8,9,S1,低补贴保留策略,6,delayed,1.0,8581619.973366346,75092.2371909313,0.0,3026094.6618355005,19179763.333528254,19822.003077781963,-33.673090212970365,-10554.88392883727,13.149786655733386,33.22977930372978,0.0
L1,8,9,S1,低补贴保留策略,7,delayed,1.0,8474573.933776086,73205.30254222597,0.0,2988062.467584298,22167825.80111255,15777.819533420967,-40.5338654781326,-12441.818577542595,2.629957331146677,6.645955860745954,0.0
L1,8,9,S1,低补贴保留策略,8,delayed,1.0,8395366.672318408,71165.65407305126,0.0,2959728.031533358,25127553.832645908,12757.171547096032,-47.640524765840894,-14481.467046717298,0.5259914662293357,1.329191172149191,0.0
L1,8,9,S1,低补贴保留策略,9,delayed,1.0,8300045.235060951,69854.76447646804,0.0,2925972.261614273,28053526.094260182,9024.972509156183,-52.19044103254894,-15792.356643300518,0.10519829324586709,0.26583823442983817,0.0
L1,8,9,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L1,8,9,S2,均衡促活策略,2,delayed,1.0,9810205.201991895,90311.85603541965,0.0,3460665.377507789,6721693.248947693,64568.78781594273,18.19573877552425,4664.73491565109,19960.35527151357,59902.95075558732,0.0
L1,8,9,S2,均衡促活策略,3,delayed,1.0,9394315.321314408,75344.31041505266,0.0,3310613.6555845584,10032306.904532252,49649.542236692505,-31.53251557271967,-10302.8107047159,3992.071054302714,11980.590151117465,0.0
L1,8,9,S2,均衡促活策略,4,delayed,1.0,8881619.00289172,67361.24425843304,0.0,3128775.0242896318,13161081.928821884,30691.303106370582,-59.02414154730144,-18285.87686133552,798.4142108605429,2396.118030223493,0.0
L1,8,9,S2,均衡促活策略,5,delayed,1.0,8730714.076327438,82114.66497425732,0.0,3080384.32620688,16241466.255028764,25271.728351524613,-6.5900679426413085,-3532.4561455112416,159.68284217210856,479.22360604469856,0.0
L1,8,9,S2,均衡促活策略,6,delayed,1.0,8630629.919692794,76268.32234693112,0.0,3043600.9685965567,19285067.22362532,21708.044652857017,-29.459320202521408,-9378.798772837443,31.936568434421723,95.84472120893973,0.0
L1,8,9,S2,均衡促活策略,7,delayed,1.0,8524093.621500537,74234.06076069333,0.0,3005702.9857533956,22290770.209378716,17782.201585238585,-36.866882287537194,-11413.060359075229,6.3873136868843465,19.16894424178794,0.0
L1,8,9,S2,均衡促活策略,8,delayed,1.0,8438450.250659535,72360.3536748109,0.0,2975165.6938332804,25265935.903211996,14424.32283876259,-43.579359950600264,-13286.767444957659,1.277462737376869,3.8337888483575893,0.0
L1,8,9,S2,均衡促活策略,9,delayed,1.0,8358406.613243803,70657.34125134387,0.0,2946639.517010734,28212575.42022273,11289.420002625111,-49.396437107332346,-14989.779868424695,0.25549254747537375,0.7667577696715179,0.0
L1,8,9,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L1,8,9,S3,私教转化强化策略,2,delayed,1.0,9825079.21721632,91628.85651884045,0.0,3466266.3829813637,6674577.970444043,65111.28230421812,22.490329032492763,5981.735399071884,21765.597076929036,71539.42966435828,0.0
L1,8,9,S3,私教转化强化策略,3,delayed,1.0,9435071.4253561,75424.56529952359,0.0,3324902.368464492,9999480.338908534,51069.03767155025,-31.26081474923846,-10222.555820244976,4353.119415385811,14307.885932871653,0.0
L1,8,9,S3,私教转化强化策略,4,delayed,1.0,8918208.816596631,67832.894022557,0.0,3141722.9540155875,13141203.292924121,32065.754997146483,-57.666088158475155,-17814.227097211566,870.6238830771626,2861.5771865743313,0.0
L1,8,9,S3,私教转化强化策略,5,delayed,1.0,8735520.63291563,82077.7236696402,0.0,3082055.538621362,16223258.831545483,25440.178612341668,-6.752222410401387,-3569.3974501283665,174.1247766154324,572.3154373148661,0.0
L1,8,9,S3,私教转化强化策略,6,delayed,1.0,8637106.18995955,86849.63005375842,0.0,3049042.05550197,19272300.887047455,21952.029739040285,5.495262116851049,1202.508933989855,34.82495532308648,114.46308746297326,0.0
L1,8,9,S3,私教转化强化策略,7,delayed,1.0,8533860.77060252,74315.22389125459,0.0,3009145.8368782583,22281446.723925713,18104.551480964303,-36.50799181429125,-11331.897228513975,6.964991064617297,22.892617492594656,0.0
L1,8,9,S3,私教转化强化策略,8,delayed,1.0,8440797.28356147,72470.31585977713,0.0,2976020.1440044474,25257466.86793016,14515.158639033942,-43.1934559673217,-13176.805259991437,1.3929982129234597,4.57852349851893,0.0
L1,8,9,S3,私教转化强化策略,9,delayed,1.0,8367509.749645294,70720.66520122814,0.0,2949844.611936221,28207311.479866378,11647.210050047668,-49.18366784233879,-14926.455918540421,0.27859964258469194,0.9157046997037858,0.0
L1,8,9,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L1,8,9,S4,流失召回强化策略,2,delayed,1.0,9884210.947512228,102210.74445988591,0.0,3490137.054967245,6580763.15027448,67295.41846840228,57.217430278839544,16563.623340117352,32565.141020762647,101064.76717772403,0.0
L1,8,9,S4,流失召回强化策略,3,delayed,1.0,9558295.483473293,77212.72611335042,0.0,3368567.237049658,9949330.387324138,55408.059032682264,-25.002992739728086,-8434.39500641814,6513.028204152531,20212.9534355448,0.0
L1,8,9,S4,流失召回强化策略,4,delayed,1.0,9026225.710199617,70961.53533001232,0.0,3180467.4591688695,13129797.846493008,35985.39024778858,-47.162077239771804,-14685.585789756238,1302.6056408305062,4042.5906871089614,0.0
L1,8,9,S4,流失召回强化策略,5,delayed,1.0,8738519.656768266,72238.25502042111,0.0,3080153.356375019,16209951.202868026,25619.147158435695,-39.414590536436116,-13408.866099347448,260.5211281661011,808.5181374217925,0.0
L1,8,9,S4,流失召回强化策略,6,delayed,1.0,8659153.012199683,87439.04367280111,0.0,3056935.267371729,19266886.470239755,22787.576726472373,7.6913972566259945,1791.9225530325493,52.104225633220246,161.7036274843585,0.0
L1,8,9,S4,流失召回强化策略,7,delayed,1.0,8559289.264898218,74710.94525539372,0.0,3018164.526290994,22285050.99653075,19063.176438409697,-35.01383943186225,-10936.175864374847,10.420845126644046,32.34072549687171,0.0
L1,8,9,S4,流失召回强化策略,8,delayed,1.0,8471220.12349616,72910.59020220295,0.0,2986800.2202843167,25271851.216815066,15638.461141627891,-41.570350105276944,-12736.530917565615,2.0841690253288094,6.468145099374343,0.0
L1,8,9,S4,流失召回强化策略,9,delayed,1.0,8386681.522212035,71020.49456218413,0.0,2956644.6811428675,28228495.897957932,12421.154925965604,-48.149670057434804,-14626.62655758443,0.4168338050657619,1.293629019874869,0.0
L1,8,9,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L1,8,9,S5,高强度综合激励策略,2,delayed,1.0,9957926.601817098,106430.63169103267,0.0,3517203.5001432938,6294590.906177288,69969.45460407465,70.88711245216403,20783.51057126411,60140.05240603451,192369.6064432097,0.0
L1,8,9,S5,高强度综合激励策略,3,delayed,1.0,9713474.795362698,82524.15612504727,0.0,3424473.4252144583,9719064.331391746,61091.55936961477,-7.763094765441358,-3122.9649947212893,12028.010481206904,38473.92128864194,0.0
L1,8,9,S5,高强度综合激励策略,4,delayed,1.0,9267963.529946841,74977.75299139397,0.0,3266280.5613788124,12985344.892770559,44868.84176014374,-33.04592646217238,-10669.368128374597,2405.6020962413804,7694.784257728385,0.0
L1,8,9,S5,高强度综合激励策略,5,delayed,1.0,8821099.39403988,65887.77108524152,0.0,3107151.1192395305,16092496.01201009,28508.30708473386,-63.22916122271288,-19759.350034527044,481.1204192482762,1538.9568515456767,0.0
L1,8,9,S5,高强度综合激励策略,6,delayed,1.0,8695060.893097335,95054.48058843266,0.0,3071787.656760597,19164283.668770686,24016.303108629047,35.670589573997184,9407.3594686641,96.22408384965527,307.7913703091355,0.0
L1,8,9,S5,高强度综合激励策略,7,delayed,1.0,8621422.68554095,75456.45830180497,0.0,3040134.8774298737,22204418.54620056,21291.83111541985,-32.360782872678875,-10190.662817963588,19.24481676993105,61.55827406182709,0.0
L1,8,9,S5,高强度综合激励策略,8,delayed,1.0,8472481.136286581,73654.52223034241,0.0,2987464.754369406,25191883.300569966,15845.563059593642,-38.90783351582465,-11992.598889426154,3.8489633539862096,12.311654812365425,0.0
